Reaction ID,Reaction: Links to Reaxys,Data Count,Number of Reaction Details,Reaction Rank,Record Type,Reactant,Product,Bin,Reaction,Reaction Details: Reaction Classification,Example label,Example title,Fulltext of reaction,Number of Reaction Steps,Multi-step Scheme,Multi-step Details,Number of Stages,Solid Phase,Time (Reaction Details) [h],Temperature (Reaction Details) [C],Pressure (Reaction Details) [Torr],pH-Value (Reaction Details),Other Conditions,Reaction Type,Subject Studied,Prototype Reaction,Named Reaction,Type of reaction description (Reaction Details),Location,Comment (Reaction Details),Product,Yield,Yield (numerical),Yield (optical),Stage Reactant,Reagent,Catalyst,Solvent (Reaction Details),References,Links to Reaxys
16347573,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=16347573&database=RX&origin=ReaxysOutput&ln=,(157 of 518),2,65,full reaction; has multi-step,(R)-Carvone; ICH2SnBu3,(R)-(+)-<2-2H>limonene,229561,CC(=C)[C@@H]1CC=C(C)C(=O)C1>>[2H]C1=C(C)CC[C@H](C1)C(C)=C,Multi-step reaction,,,,3,Reaction-ID:16347573-Steps:5145434;5154353;5166571,1: NaB<2H4> / ethanol / 1 h / 10 C; 2: Et3N / CH2Cl2; 3: LiAlH4 / tetrahydrofuran / 5 h / 66 C,,,,,,,,,,,,,,,,,,,,lithium aluminium tetrahydride; sodium borodeuteride; triethylamine,,tetrahydrofuran; ethanol; dichloromethane,"Article; Hirata, Toshifumi; Higata, Tomohiro; Shimoda, Kei; Ito, Diana I.; Izumi, Shunsuke; Journal of labelled compounds and radiopharmaceuticals; vol. 39; 4; (1997); p. 285 - 290;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=6172692&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
16347573,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=16347573&database=RX&origin=ReaxysOutput&ln=,(157 of 518),2,65,full reaction; has multi-step,(R)-Carvone; ICH2SnBu3,(R)-(+)-<2-2H>limonene,229561,CC(=C)[C@@H]1CC=C(C)C(=O)C1>>[2H]C1=C(C)CC[C@H](C1)C(C)=C,Multi-step reaction,,,,2,Reaction-ID:16347573-Steps:5158973;5170380,"1: 980 mg / ethanol / 3 h / Heating; 2: 90 percent / NaB<2H4>, AcOH / 2.5 h / 20 - 70 C",,,,,,,,,,,,,,,,,,,,sodium borodeuteride; acetic acid,,ethanol,"Article; Hirata, Toshifumi; Higata, Tomohiro; Shimoda, Kei; Ito, Diana I.; Izumi, Shunsuke; Journal of labelled compounds and radiopharmaceuticals; vol. 39; 4; (1997); p. 285 - 290;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=6172692&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
17461743,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=17461743&database=RX&origin=ReaxysOutput&ln=,(158 of 518),1,65,full reaction; has multi-step,(R)-Carvone,D-limonene,229561,CC(=C)[C@@H]1CC=C(C)C(=O)C1>>CC(=C)[C@@H]1CCC(C)=CC1,Multi-step reaction,,,,2,Reaction-ID:17461743-Steps:4617412;4616429,"1: NaBH4; 2: 78 percent / diethyl azodicarboxylate, PPh3, o-nitrobenzenesulfonylhydrazine / various solvent(s) / -30 deg, 1 h; 23 deg C 30 min",,,,,,,,,,,,,,,,,,,,sodium tetrahydroborate; 2-nitrobenzenesulfonyl hydrazide; triphenylphosphine; diethylazodicarboxylate,,various solvent(s),"Article; Myers, Andrew G.; Zheng, Bin; Tetrahedron Letters; vol. 37; 28; (1996); p. 4841 - 4844;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=6045341&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
20787564,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=20787564&database=RX&origin=ReaxysOutput&ln=,(159 of 518),1,65,full reaction; has multi-step,neryl chloride,limonene.,109829,C\C(C)=C/CC\C(C)=C/CCl>>CC(=C)C1CCC(C)=CC1,Multi-step reaction,,,,2,Reaction-ID:20787564-Steps:1974523;3032986,1: NaI / acetone / 1 h / 0 - 2 C; 2: triethylamine / hexane / 6 h / 25 C / Irradiation,,,,,,,,,,,,,,,,,,,,triethylamine; sodium iodide,,hexane; acetone,"Article; Saplay, K. M.; Damodaran, N. P.; Dev, Sukh; Tetrahedron; vol. 39; 48; (1983); p. 2999 - 3004;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5610237&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
20821120,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=20821120&database=RX&origin=ReaxysOutput&ln=,(160 of 518),1,65,full reaction; has multi-step,"1-chloro-3,7-dimethylocta-2,6-diene",limonene.,109829,C\C(C)=C/CC\C(C)=C\CCl>>CC(=C)C1CCC(C)=CC1,Multi-step reaction,,,,2,Reaction-ID:20821120-Steps:1974605;2647023,1: NaI / acetone / 1 h / 0 - 2 C; 2: triethylamine / hexane / 6 h / 25 C / Irradiation,,,,,,,,,,,,,,,,,,,,triethylamine; sodium iodide,,hexane; acetone,"Article; Saplay, K. M.; Damodaran, N. P.; Dev, Sukh; Tetrahedron; vol. 39; 48; (1983); p. 2999 - 3004;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5610237&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
21582072,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=21582072&database=RX&origin=ReaxysOutput&ln=,(161 of 518),1,65,full reaction; has multi-step,4-acetyl-1-trimethylsilylmethyl-1-cyclohexene,limonene.,109571,CC(=O)C1CCC(C[Si](C)(C)C)=CC1>>CC(=C)C1CCC(C)=CC1,Multi-step reaction,,,,2,Reaction-ID:21582072-Steps:2258804;2534795,1: 72 percent / diethyl ether / 4 h / Heating; 2: 46 percent / CsF / dimethylsulfoxide / 0.5 h / 100 C,,,,,,,,,,,,,,,,,,,,cesium fluoride,,diethyl ether; dimethyl sulfoxide,"Article; Hosomi, Akira; Iguchi, Hirokazu; Sasaki, Jun-ichi; Sakurai, Hideki; Tetrahedron Letters; vol. 23; 5; (1982); p. 551 - 554;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5544293&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
22876010,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=22876010&database=RX&origin=ReaxysOutput&ln=,(162 of 518),1,65,no reaction scheme; has preparation,,,,,Preparation,Example 38,,,1,,,,,1.5,,,,Extraction,,,,,,Page 18,,,,,,,glucosyl-alpha-cyclodextrin mixture,,"heptane, n-; water","Patent; National Institute of Advanced Industrial Science and Technology; Ensuiko Sugar Refining Company; Bio Research Corporation of Yokohama; Uemasu, Isamu; EP1188733; (2002); A1;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1263&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
34176518,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=34176518&database=RX&origin=ReaxysOutput&ln=,(163 of 518),1,65,full reaction; has preparation,Pinene,Terpinolene; camphene; fenchene; limonene.,321630; 72814,CC1=CCC2CC1C2(C)C>>C\C(C)=C1/CCC(C)=CC1.CC1(C)C2CCC(C2)C1=C.CC1(C)C2CCC1C(=C)C2.CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,2,160,760.051,,,,,,,Experimental part,,,,,,,,HZSM-5-supported H4SiW12O40,,,"Article; Szuecs-Balazs, Jozsef-Zsolt; Coros, Maria; Woiczechowski-Pop, Adrian; Blanita, Gabriela; Vlassa, Mircea; Central European Journal of Chemistry; vol. 10; 4; (2012); p. 1208 - 1217;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=20205993&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
40514093,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=40514093&database=RX&origin=ReaxysOutput&ln=,(164 of 518),1,65,full reaction; has preparation,Acid Orange 7,"ethylbenzene; (1S)-camphor; 2,6-di-tert-butyl-4-methyl-phenol; 2-benzylpropionaldehyde; 1,3-bis(3-phenoxyphenoxy)benzene; (+)-isothujone; acetic acid; acrylic acid; limonene.",41615,OS(=O)(=O)C1=CC=C(NN=C2C(=O)C=CC3=C2C=CC=C3)C=C1>>CCC1=CC=CC=C1.CC1(C)[C@H]2CC[C@]1(C)C(=O)C2.CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C.CC(CC1=CC=CC=C1)C=O.O(C1=CC=CC=C1)C1=CC(OC2=CC(OC3=CC(OC4=CC=CC=C4)=CC=C3)=CC=C2)=CC=C1.[H][C@]12C[C@]1(CC(=O)[C@H]2C)C(C)C.CC(O)=O.OC(=O)C=C.CC(=C)C1CCC(C)=CC1,Preparation,,2.3. Sonocatalysis procedure,"Sonocatalytic degradation of AO7 was evaluated over undoped and Gd-doped ZnO nanoparticles. In a typical approach, 100 mLof AO7 solution with a known initial concentration containing 100 mg nanocatalyst was irradiated with a frequency of 36 kHz and 150W output power at natural pH. The experiments were carried out in dark to remove the effect of photolysis. The samples with volume of 4 mL were withdrawn from the solution at regular time interval of 15 min and residual AO7 concentration was measured using a UV-Vis spectrophotometer (WPA lightwave S2000, England) at maximum wavelength of 507 nm.",1,,,,,,,,,Sonication; Darkness,,,Reagent/catalyst; Concentration; pH-value,,Experimental part,,,,,,,,zinc(II) oxide,,,"Article; Khataee, Alireza; Soltani, Reza Darvishi Cheshmeh; Karimi, Atefeh; Joo, Sang Woo; Ultrasonics Sonochemistry; vol. 23; (2015); p. 219 - 230;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=64911723&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
44456654,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=44456654&database=RX&origin=ReaxysOutput&ln=,(165 of 518),1,65,full reaction; has multi-step,"(2R,5R)-5-isopropenyl-2-methylcyclohexanone",D-limonene,304681,C[C@@H]1CC[C@H](CC1=O)C(C)=C>>CC(=C)[C@@H]1CCC(C)=CC1,Multi-step reaction,,,,7,Reaction-ID:44456654-Steps:44456667;44456696;44456715;44456750;44456774;44456794;44456802,"1.1: sodium hydride / paraffin oil; tetrahydrofuran / 0.5 h / 0 - 20 C / Inert atmosphere; 1.2: 16 h / 0 - 20 C / Inert atmosphere; 2.1: lithium aluminium tetrahydride / diethyl ether / 1 h / Reflux; 3.1: manganese(IV) oxide / dichloromethane / 64 h / 20 C; 4.1: 2-tert-butyl-3-methyl-4-oxoimidazolidin-1-ium trifluoroacetate; diethyl 2,6-dimethyl-1,4-dihydropyridine-3,5-dicarboxylate / chloroform / 18 h / -30 C; 5.1: n-butyllithium / diethyl ether; hexane / 0.5 h / 0 - 20 C; 5.2: 16 h / 0 - 20 C; 6.1: chromium(VI) oxide; tert.-butylhydroperoxide / dichloromethane / 2 h; 7.1: methanol / 18 h / 20 C / Irradiation; Inert atmosphere",,,,,,,,,,,,,,1.1: |Horner-Wadsworth-Emmons Olefination,,,,,,"chromium(VI) oxide; tert.-butylhydroperoxide; manganese(IV) oxide; lithium aluminium tetrahydride; n-butyllithium; diethyl 2,6-dimethyl-1,4-dihydropyridine-3,5-dicarboxylate; 2-tert-butyl-3-methyl-4-oxoimidazolidin-1-ium trifluoroacetate; sodium hydride",,tetrahydrofuran; methanol; diethyl ether; hexane; dichloromethane; chloroform; paraffin oil,"Article; Griesbeck, Axel G.; Porschen, Bjoern; Kropf, Christian; Landes, Agnieszka; Hinze, Olga; Huchel, Ursula; Gerke, Thomas; Synthesis; vol. 49; 3; (2017); p. 539 - 553;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=70473605&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
44456698,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=44456698&database=RX&origin=ReaxysOutput&ln=,(166 of 518),1,65,full reaction; has multi-step,"ethyl (E)-2-[(2R,5R)-2-methyl-5-(prop-1-en-2-yl)cyclohexylidene]acetate",D-limonene,304828,CCOC(=O)\C=C1/C[C@@H](CC[C@H]1C)C(C)=C>>CC(=C)[C@@H]1CCC(C)=CC1,Multi-step reaction,,,,6,Reaction-ID:44456698-Steps:44456696;44456715;44456750;44456774;44456794;44456802,"1.1: lithium aluminium tetrahydride / diethyl ether / 1 h / Reflux; 2.1: manganese(IV) oxide / dichloromethane / 64 h / 20 C; 3.1: 2-tert-butyl-3-methyl-4-oxoimidazolidin-1-ium trifluoroacetate; diethyl 2,6-dimethyl-1,4-dihydropyridine-3,5-dicarboxylate / chloroform / 18 h / -30 C; 4.1: n-butyllithium / diethyl ether; hexane / 0.5 h / 0 - 20 C; 4.2: 16 h / 0 - 20 C; 5.1: chromium(VI) oxide; tert.-butylhydroperoxide / dichloromethane / 2 h; 6.1: methanol / 18 h / 20 C / Irradiation; Inert atmosphere",,,,,,,,,,,,,,,,,,,,"chromium(VI) oxide; tert.-butylhydroperoxide; manganese(IV) oxide; lithium aluminium tetrahydride; n-butyllithium; diethyl 2,6-dimethyl-1,4-dihydropyridine-3,5-dicarboxylate; 2-tert-butyl-3-methyl-4-oxoimidazolidin-1-ium trifluoroacetate",,methanol; diethyl ether; hexane; dichloromethane; chloroform,"Article; Griesbeck, Axel G.; Porschen, Bjoern; Kropf, Christian; Landes, Agnieszka; Hinze, Olga; Huchel, Ursula; Gerke, Thomas; Synthesis; vol. 49; 3; (2017); p. 539 - 553;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=70473605&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
44456716,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=44456716&database=RX&origin=ReaxysOutput&ln=,(167 of 518),1,65,full reaction; has multi-step,"(E)-2-[(2R,5R)-2-methyl-5-(prop-1-en-2-yl)cyclohexylidene]ethanol",D-limonene,304828,C[C@@H]1CC[C@H](C\C1=C/CO)C(C)=C>>CC(=C)[C@@H]1CCC(C)=CC1,Multi-step reaction,,,,5,Reaction-ID:44456716-Steps:44456715;44456750;44456774;44456794;44456802,"1.1: manganese(IV) oxide / dichloromethane / 64 h / 20 C; 2.1: 2-tert-butyl-3-methyl-4-oxoimidazolidin-1-ium trifluoroacetate; diethyl 2,6-dimethyl-1,4-dihydropyridine-3,5-dicarboxylate / chloroform / 18 h / -30 C; 3.1: n-butyllithium / diethyl ether; hexane / 0.5 h / 0 - 20 C; 3.2: 16 h / 0 - 20 C; 4.1: chromium(VI) oxide; tert.-butylhydroperoxide / dichloromethane / 2 h; 5.1: methanol / 18 h / 20 C / Irradiation; Inert atmosphere",,,,,,,,,,,,,,,,,,,,"chromium(VI) oxide; tert.-butylhydroperoxide; manganese(IV) oxide; n-butyllithium; diethyl 2,6-dimethyl-1,4-dihydropyridine-3,5-dicarboxylate; 2-tert-butyl-3-methyl-4-oxoimidazolidin-1-ium trifluoroacetate",,methanol; diethyl ether; hexane; dichloromethane; chloroform,"Article; Griesbeck, Axel G.; Porschen, Bjoern; Kropf, Christian; Landes, Agnieszka; Hinze, Olga; Huchel, Ursula; Gerke, Thomas; Synthesis; vol. 49; 3; (2017); p. 539 - 553;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=70473605&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
44456749,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=44456749&database=RX&origin=ReaxysOutput&ln=,(168 of 518),1,65,full reaction; has multi-step,"(E)-2-[(2R,5R)-2-methyl-5-(prop-1-en-2-yl)cyclohexylidene]acetaldehyde",D-limonene,304828,C[C@@H]1CC[C@H](C\C1=C/C=O)C(C)=C>>CC(=C)[C@@H]1CCC(C)=CC1,Multi-step reaction,,,,4,Reaction-ID:44456749-Steps:44456750;44456774;44456794;44456802,"1.1: 2-tert-butyl-3-methyl-4-oxoimidazolidin-1-ium trifluoroacetate; diethyl 2,6-dimethyl-1,4-dihydropyridine-3,5-dicarboxylate / chloroform / 18 h / -30 C; 2.1: n-butyllithium / diethyl ether; hexane / 0.5 h / 0 - 20 C; 2.2: 16 h / 0 - 20 C; 3.1: chromium(VI) oxide; tert.-butylhydroperoxide / dichloromethane / 2 h; 4.1: methanol / 18 h / 20 C / Irradiation; Inert atmosphere",,,,,,,,,,,,,,,,,,,,"chromium(VI) oxide; tert.-butylhydroperoxide; n-butyllithium; diethyl 2,6-dimethyl-1,4-dihydropyridine-3,5-dicarboxylate; 2-tert-butyl-3-methyl-4-oxoimidazolidin-1-ium trifluoroacetate",,methanol; diethyl ether; hexane; dichloromethane; chloroform,"Article; Griesbeck, Axel G.; Porschen, Bjoern; Kropf, Christian; Landes, Agnieszka; Hinze, Olga; Huchel, Ursula; Gerke, Thomas; Synthesis; vol. 49; 3; (2017); p. 539 - 553;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=70473605&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
44456766,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=44456766&database=RX&origin=ReaxysOutput&ln=,(169 of 518),1,65,full reaction; has multi-step,"2-[(1S,2R,5R)-2-methyl-5-(prop-1-en-2-yl)cyclohexyl]acetaldehyde",D-limonene,176069,C[C@@H]1CC[C@H](C[C@H]1CC=O)C(C)=C>>CC(=C)[C@@H]1CCC(C)=CC1,Multi-step reaction,,,,3,Reaction-ID:44456766-Steps:44456774;44456794;44456802,1.1: n-butyllithium / diethyl ether; hexane / 0.5 h / 0 - 20 C; 1.2: 16 h / 0 - 20 C; 2.1: chromium(VI) oxide; tert.-butylhydroperoxide / dichloromethane / 2 h; 3.1: methanol / 18 h / 20 C / Irradiation; Inert atmosphere,,,,,,,,,,,,,,,,,,,,chromium(VI) oxide; tert.-butylhydroperoxide; n-butyllithium,,methanol; diethyl ether; hexane; dichloromethane,"Article; Griesbeck, Axel G.; Porschen, Bjoern; Kropf, Christian; Landes, Agnieszka; Hinze, Olga; Huchel, Ursula; Gerke, Thomas; Synthesis; vol. 49; 3; (2017); p. 539 - 553;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=70473605&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
44456792,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=44456792&database=RX&origin=ReaxysOutput&ln=,(170 of 518),1,65,full reaction; has multi-step,C19H28O2,D-limonene,176069,COC1=CC=C(C=C1)C(O)C[C@@H]1C[C@@H](CC[C@H]1C)C(C)=C>>CC(=C)[C@@H]1CCC(C)=CC1,Multi-step reaction,,,,2,Reaction-ID:44456792-Steps:44456794;44456802,1: chromium(VI) oxide; tert.-butylhydroperoxide / dichloromethane / 2 h; 2: methanol / 18 h / 20 C / Irradiation; Inert atmosphere,,,,,,,,,,,,,,,,,,,,chromium(VI) oxide; tert.-butylhydroperoxide,,methanol; dichloromethane,"Article; Griesbeck, Axel G.; Porschen, Bjoern; Kropf, Christian; Landes, Agnieszka; Hinze, Olga; Huchel, Ursula; Gerke, Thomas; Synthesis; vol. 49; 3; (2017); p. 539 - 553;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=70473605&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
44596518,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=44596518&database=RX&origin=ReaxysOutput&ln=,(171 of 518),1,65,full reaction; has preparation,"1-methyl-4-isopropyl-1,3-cyclohexadiene",p-menth-1-ene; 4-methylisopropylbenzene; 3-p-menthene; limonene.,329972; 326169; 329972; 326344,CC(C)C1=CC=C(C)CC1>>CC(C)C1CCC(C)=CC1.CC(C)C1=CC=C(C)C=C1.CC(C)C1=CCC(C)CC1.CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,1,300,30003,,,,,,,Scheme or table,,,,,,,,hydrogen,,,"Article; Karakhanov; Boronoev; Subbotina; Zolotukhina; Maximov; Filippova, T. Yu.; Petroleum Chemistry; vol. 56; 12; (2016); p. 1114 - 1122; Neftekhimiya; vol. 1; 2; (2016); p. 107 - 115,9;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=70608958&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
1552683,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=1552683&database=RX&origin=ReaxysOutput&ln=,(172 of 518),1,64,full reaction; has preparation,terephthalonitrile; methanol; (-)-alpha-pinene,cis-6-(4-cyanophenyl)-4-(1-methoxy-1-methylethyl)-1-methylcyclohexene; trans-6-(4-cyanophenyl)-4-(1-methoxy-1-methylethyl)-1-methylcyclohexene; limonene.,253568; 319348; 83697,N#CC1=CC=C(C=C1)C#N.CO.CC1=CC[C@H]2C[C@@H]1C2(C)C>>COC(C)(C)[C@@H]1CC=C(C)[C@@H](C1)C1=CC=C(C=C1)C#N.COC(C)(C)[C@@H]1CC=C(C)[C@H](C1)C1=CC=C(C=C1)C#N.CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,72,,,,Irradiation,,,,,,,,cis-6-(4-cyanophenyl)-4-(1-methoxy-1-methylethyl)-1-methylcyclohexene; trans-6-(4-cyanophenyl)-4-(1-methoxy-1-methylethyl)-1-methylcyclohexene,23 percent; 28 percent,23; 28,,,biphenyl,,acetonitrile,"Article; Arnold, Donald R.; Du, Xinyao; Canadian Journal of Chemistry; vol. 72; 2; (1994); p. 403 - 414;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5907522&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
2033328,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=2033328&database=RX&origin=ReaxysOutput&ln=,(173 of 518),2,64,full reaction; has preparation,alpha-terpinyl chloride; zinc diacetate,Terpinolene; terpinyl acetate; limonene.,174721; 260969,CC1=CCC(CC1)C(C)(C)Cl.[Zn++].CC([O-])=O>>C\C(C)=C1/CCC(C)=CC1.CC(=O)OC(C)(C)C1CCC(C)=CC1.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,,,1,,,,,80,40,,,Heating; other solvents and temperatures,,Product distribution,,,,,,terpinyl acetate,48 percent,48,,,pyridine,,dichloromethane,"Article; Ravindranath, B.; Srinivas, P.; Tetrahedron; vol. 40; 9; (1984); p. 1623 - 1628;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5611565&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
2033328,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=2033328&database=RX&origin=ReaxysOutput&ln=,(173 of 518),2,64,full reaction; has preparation,alpha-terpinyl chloride; zinc diacetate,Terpinolene; terpinyl acetate; limonene.,174721; 260969,CC1=CCC(CC1)C(C)(C)Cl.[Zn++].CC([O-])=O>>C\C(C)=C1/CCC(C)=CC1.CC(=O)OC(C)(C)C1CCC(C)=CC1.CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,80,40,,,Heating,,,,,,,Yields of byproduct given,terpinyl acetate,48 percent,48,,,pyridine,,dichloromethane,"Article; Ravindranath, B.; Srinivas, P.; Tetrahedron; vol. 40; 9; (1984); p. 1623 - 1628;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5611565&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
2512847,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=2512847&database=RX&origin=ReaxysOutput&ln=,(174 of 518),1,64,full reaction; has preparation,Phosphoric acid 1-cyano-5-isopropenyl-2-methyl-cyclohex-2-enyl ester diethyl ester,(S)-(-)-limonene,,CCOP(=O)(OCC)OC1(CC(CC=C1C)C(C)=C)C#N>>CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,1.5,,,,,,,,,,,,,,,,,lithium,,tetrahydrofuran; ammonia; tert-butyl alcohol,"Article; Yoneda, Ryuji; Osaki, Hirotaka; Harusawa, Shinya; Kurihara, Takushi; Chemical and pharmaceutical bulletin; vol. 37; 10; (1989); p. 2817 - 2818;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5720882&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
3770471,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=3770471&database=RX&origin=ReaxysOutput&ln=,(175 of 518),1,64,full reaction; has preparation,"3,7-dimethylocta-1,6-dien-3-ol; trifluoroacetic anhydride","Terpinolene; 2-(4-methylcyclohex-3-en-1-yl)propan-2-yl 2,2,2-trifluoroacetate; Trifluoro-acetic acid (E)-3,7-dimethyl-octa-2,6-dienyl ester; limonene.",162597; 59100; 169385,C\C(C)=C/CCC(C)(O)C=C.FC(F)(F)C(=O)OC(=O)C(F)(F)F>>C\C(C)=C1/CCC(C)=CC1.CC1=CCC(CC1)C(C)(C)OC(=O)C(F)(F)F.C\C(C)=C/CCC(C)=CCOC(=O)C(F)(F)F.CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,0.333333,-70,,,,,,,,,,Yield given. Further byproducts given. Yields of byproduct given. Title compound not separated from byproducts,,,,,,dimethyl sulfoxide,,dichloromethane,"Article; Surkova, A. A.; Lozanova, A. V.; Dragan, V. A.; Gur'yan, V. A.; Moiseenkov, A. M.; Bulletin of the Academy of Sciences of the USSR Division of Chemical Science; vol. 40; 4.1; (1991); p. 760 - 762; Izvestiya Akademii Nauk SSSR, Seriya Khimicheskaya; 4; (1991); p. 862 - 865;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5601059&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
3770608,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=3770608&database=RX&origin=ReaxysOutput&ln=,(176 of 518),1,64,full reaction; has preparation,Nerol; trifluoroacetic anhydride,"Terpinolene; 2-(4-methylcyclohex-3-en-1-yl)propan-2-yl 2,2,2-trifluoroacetate; Trifluoro-acetic acid (E)-3,7-dimethyl-octa-2,6-dienyl ester; limonene.",259153; 11029; 109829,C\C(C)=C/CC\C(C)=C/CO.FC(F)(F)C(=O)OC(=O)C(F)(F)F>>C\C(C)=C1/CCC(C)=CC1.CC1=CCC(CC1)C(C)(C)OC(=O)C(F)(F)F.C\C(C)=C/CCC(C)=CCOC(=O)C(F)(F)F.CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,0.333333,-70,,,,,,,,,,Yield given. Further byproducts given. Yields of byproduct given. Title compound not separated from byproducts,,,,,,dimethyl sulfoxide,,dichloromethane,"Article; Surkova, A. A.; Lozanova, A. V.; Dragan, V. A.; Gur'yan, V. A.; Moiseenkov, A. M.; Bulletin of the Academy of Sciences of the USSR Division of Chemical Science; vol. 40; 4.1; (1991); p. 760 - 762; Izvestiya Akademii Nauk SSSR, Seriya Khimicheskaya; 4; (1991); p. 862 - 865;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5601059&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
