Reaction ID,Reaction: Links to Reaxys,Data Count,Number of Reaction Details,Reaction Rank,Record Type,Reactant,Product,Bin,Reaction,Reaction Details: Reaction Classification,Example label,Example title,Fulltext of reaction,Number of Reaction Steps,Multi-step Scheme,Multi-step Details,Number of Stages,Solid Phase,Time (Reaction Details) [h],Temperature (Reaction Details) [C],Pressure (Reaction Details) [Torr],pH-Value (Reaction Details),Other Conditions,Reaction Type,Subject Studied,Prototype Reaction,Named Reaction,Type of reaction description (Reaction Details),Location,Comment (Reaction Details),Product,Yield,Yield (numerical),Yield (optical),Stage Reactant,Reagent,Catalyst,Solvent (Reaction Details),References,Links to Reaxys
204466,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204466&database=RX&origin=ReaxysOutput&ln=,(100 of 307),19,76,full reaction; has preparation,glucose,D-sorbitol,328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,,,,,Hydrogenation,,,,,,,,,,,,,nickel; magnesium,,,Patent; Hoffmann-La Roche Inc.; US2421416; (1944);,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1370834&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204466,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204466&database=RX&origin=ReaxysOutput&ln=,(100 of 307),19,76,full reaction; has preparation,glucose,D-sorbitol,328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,,,,,Hydrogenation.Reagens 4:Calciumphosphat,,,,,,,,,,,,,chromium; cobalt; nickel,,,Article; Boeeseken; Leefers; Recueil des Travaux Chimiques des Pays-Bas; vol. 54; (1935); p. 861;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1371040&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204466,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204466&database=RX&origin=ReaxysOutput&ln=,(100 of 307),19,76,full reaction; has preparation,glucose,D-sorbitol,328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,,,,,Hydrogenation,,,,,,,,,,,,,nickel,,,Patent; I.G.Farbenind.Inc; DE554074; (1926);,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1371044&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204466,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204466&database=RX&origin=ReaxysOutput&ln=,(100 of 307),19,76,full reaction; has preparation,glucose,D-sorbitol,328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,,,,,Hydrogenation,,,,,,,,,,,,,nickel,,,Patent; I.G.Farbenind.Inc; DE554074; (1926);,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1371044&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204466,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204466&database=RX&origin=ReaxysOutput&ln=,(100 of 307),19,76,full reaction; has preparation,glucose,D-sorbitol,328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,,,,,Hydrogenation,,,,,,,,,,,,,calcium hydroxide; nickel,,,Patent; I.G.Farbenind.Inc; DE554074; (1926);,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1371044&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
204466,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=204466&database=RX&origin=ReaxysOutput&ln=,(100 of 307),19,76,full reaction; has preparation,glucose,D-sorbitol,328494,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,,,,,Hydrogenation,,,,,,,,,,,,,barium dihydroxide; nickel,,,Patent; I.G.Farbenind.Inc; DE554074; (1926);,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1371044&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
5088149,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=5088149&database=RX&origin=ReaxysOutput&ln=,(101 of 307),3,76,full reaction; has preparation,D-Glucose,mannitol; D-sorbitol,320191; 320191,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O>>[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Chemical behaviour,,,,1,,,,,29,100,60004.8,,var. reactin times; different Ru/C catalysts,,Product distribution,,,,,,,,,,,hydrogen,Cex; ruthenium,water,"Article; Gallezot, Pierre; Nicolaus, Nathalie; Fleche, Guy; Fuertes, Patrick; Perrard, Alain; Journal of Catalysis; vol. 180; 1; (1998); p. 51 - 55;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=6161910&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
5088149,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=5088149&database=RX&origin=ReaxysOutput&ln=,(101 of 307),3,76,full reaction; has preparation,D-Glucose,mannitol; D-sorbitol,320191; 320191,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O>>[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,29,100,60004.8,,,,,,,,,Yield given,,,,,,hydrogen,Ce; ruthenium,water,"Article; Gallezot, Pierre; Nicolaus, Nathalie; Fleche, Guy; Fuertes, Patrick; Perrard, Alain; Journal of Catalysis; vol. 180; 1; (1998); p. 51 - 55;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=6161910&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
5088149,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=5088149&database=RX&origin=ReaxysOutput&ln=,(101 of 307),3,76,full reaction; has preparation,D-Glucose,mannitol; D-sorbitol,320191; 320191,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O>>[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,24,150,26252.6,,,,,,,,scheme or table,,,,,,,5% ruthenium on carbon; water; hydrogen; 1-butyl-3-methylimidazolium chloride; potassium hydroxide,,,"Article; Ignatyev, Igor A.; Doorslaer, Charlie Van; Mertens, Pascal G. N.; Binnemans, Koen; De Vos, Dirk E.; ChemSusChem; vol. 3; 1; (2010); p. 91 - 96;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=8975630&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
10447695,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=10447695&database=RX&origin=ReaxysOutput&ln=,(102 of 307),1,76,full reaction,Cellobiose,beta-D-glucose; D-sorbitol; 3-O-(beta-D-glucopyranosyl)-D-glucitol,267174; 127026; 320190,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O.[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.OC[C@@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@H](O)CO,Chemical behaviour,,,,1,,,,,12,120,30002.4,10.0,,,Product distribution,Further Variations:; Catalysts; pH-values,,,,,,,,,,hydrogen,ruthenium,water,"Article; Yan, Ning; Zhao, Chen; Luo, Chen; Dyson, Paul J.; Liu, Haichao; Kou, Yuan; Journal of the American Chemical Society; vol. 128; 27; (2006); p. 8714 - 8715;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=6598733&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
38917088,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=38917088&database=RX&origin=ReaxysOutput&ln=,(103 of 307),1,76,half reaction; has preparation,cellulose,D-sorbitol; L-mannitol; Isosorbide,,>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@](O)(CO)[C@]([H])(O)[C@@]([H])(O)[C@@]([H])(O)CO.[H][C@]12OC[C@@H](O)[C@@]1([H])OC[C@@H]2O,Preparation,,,,1,,,,,1,189.84,37503.8,,Autoclave,,,Reagent/catalyst,,Experimental part,,,Isosorbide,5.1 percent,5.1,,,phosphoric acid; ruthenium-carbon composite; hydrogen; boric acid,,water,"Article; Liu, Yong; Chen, Lungang; Wang, Tiejun; Xu, Ying; Zhang, Qi; Ma, Longlong; Liao, Yuhe; Shi, Ning; RSC Advances; vol. 4; 94; (2014); p. 52402 - 52409;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=64339360&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
40939830,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=40939830&database=RX&origin=ReaxysOutput&ln=,(104 of 307),1,76,full reaction,beta-D-glucose,D-sorbitol; ethylene glycol; Glycolaldehyde,307375; 172109; 320191,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.OCCO.OCC=O,Chemical behaviour,,,"General procedure: In all experiments, tungstic acid (H2WO4, Sinopharm ChemicalReagent Co., Ltd.), cellobiose (J & K Chemical) and glucose (J& K Chemical) were used as received. Catalytic reactions ofglucose and cellobiose were performed in a semi-continuousstainless steel autoclave (Parr Instrument Company, 300 mL)equipped with sampling tube, stirring impeller, and temperatureand pressure control systems. In a typical reaction, 0.1 gH2WO4, 0.3 g Ru/C, and 90 mL water were put into the autoclave.The autoclave was flushed with H2 for five times and thensealed. The autoclave was then heated to the desired temperature,and 10 mL of an aqueous solution of glucose or cellobioseat a concentration of 1.63 molcarbon/L was fed in by a ShimadzuLC pump (LC-20A) at a flow rate of 10 mL/min. It took 1 min tofinish the feeding process. Then, pure H2 gas was charged inuntil a pressure of 6 MPa, and the reaction was started bystrong agitation at 1000 r/min, and this point was consideredas the initial time (t = 0). Samples were taken from the reactorat fixed time intervals for analysis. In all experiments, tungstic acid (H2WO4, Sinopharm ChemicalReagent Co., Ltd.), cellobiose (J & K Chemical) and glucose (J& K Chemical) were used as received. Catalytic reactions ofglucose and cellobiose were performed in a semi-continuousstainless steel autoclave (Parr Instrument Company, 300 mL)equipped with sampling tube, stirring impeller, and temperatureand pressure control systems. In a typical reaction, 0.1 gH2WO4, 0.3 g Ru/C, and 90 mL water were put into the autoclave.The autoclave was flushed with H2 for five times and thensealed. The autoclave was then heated to the desired temperature,and 10 mL of an aqueous solution of glucose or cellobioseat a concentration of 1.63 molcarbon/L was fed in by a ShimadzuLC pump (LC-20A) at a flow rate of 10 mL/min. It took 1 min tofinish the feeding process. Then, pure H2 gas was charged inuntil a pressure of 6 MPa, and the reaction was started bystrong agitation at 1000 r/min, and this point was consideredas the initial time (t = 0). Samples were taken from the reactorat fixed time intervals for analysis",1,,,,,0.166667,179.84,45004.5,,Autoclave,,Catalytic behavior,,,Experimental part,,,,,,,,1% Pd/C; hydrogen; ortho-tungstic acid,,water,"Article; Zhang, Junying; Yang, Xiaofeng; Hou, Baolin; Wang, Aiqin; Li, Zhenlei; Wang, Hua; Zhang, Tao; Cuihua Xuebao/Chinese Journal of Catalysis; vol. 35; 11; (2014); p. 1811 - 1817;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=67098863&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
46453612,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=46453612&database=RX&origin=ReaxysOutput&ln=,(105 of 307),1,76,full reaction; has preparation,"(1R,2R,3S,4R,5R)-fluoro-2,3,4,6-tetra-O-(trimethylsilyl)-alpha-D-glucopyranoside","D-sorbitol; 1,5-anhydro-D-glucitol",34841; 34872,C[Si](C)(C)OC[C@H]1O[C@H](F)[C@H](O[Si](C)(C)C)[C@@H](O[Si](C)(C)C)[C@@H]1O[Si](C)(C)C>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,Preparation,,,,1,,,2,,0.3,25,,,Inert atmosphere; Glovebox; Inert atmosphere; Glovebox,,,,,Experimental part,supporting information,regioselective reaction,"D-sorbitol; 1,5-anhydro-D-glucitol",9 percent; 76 percent,9; 76,,"(1R,2R,3S,4R,5R)-fluoro-2,3,4,6-tetra-O-(trimethylsilyl)-alpha-D-glucopyranoside","bis(pentafluorophenyl)borinic acid; 1,1,3,3-tetramethyldisilazane",,chloroform-d1; methanol,"Article; Zhang, Jianbo; Park, Sehoon; Chang, Sukbok; Angewandte Chemie - International Edition; vol. 56; 44; (2017); p. 13757 - 13761; Angew. Chem.; vol. 129; 44; (2017); p. 13945 - 13949,5;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=72291582&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
46453670,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=46453670&database=RX&origin=ReaxysOutput&ln=,(106 of 307),1,76,full reaction; has preparation,Pentakis-O-(trimethylsilyl)-D-glucose,D-sorbitol,35341,C[Si](C)(C)OC[C@H]1OC(O[Si](C)(C)C)[C@H](O[Si](C)(C)C)[C@@H](O[Si](C)(C)C)[C@@H]1O[Si](C)(C)C>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,2,,1.5,25,,,Inert atmosphere; Glovebox; Inert atmosphere; Glovebox,,,,,Experimental part,supporting information,regioselective reaction,D-sorbitol,74 percent,74,,Pentakis-O-(trimethylsilyl)-D-glucose,"bis(pentafluorophenyl)borinic acid; 1,1,3,3-tetramethyldisilazane",,chloroform-d1; methanol,"Article; Zhang, Jianbo; Park, Sehoon; Chang, Sukbok; Angewandte Chemie - International Edition; vol. 56; 44; (2017); p. 13757 - 13761; Angew. Chem.; vol. 129; 44; (2017); p. 13945 - 13949,5;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=72291582&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
46453677,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=46453677&database=RX&origin=ReaxysOutput&ln=,(107 of 307),1,76,full reaction; has preparation,sucrose octakis(trimethylsilyl) ether,"mannitol; D-sorbitol; 1,5-anhydro-D-glucitol",34064; 34064; 63280,C[Si](C)(C)OC[C@H]1O[C@@](CO[Si](C)(C)C)(O[C@H]2O[C@H](CO[Si](C)(C)C)[C@@H](O[Si](C)(C)C)[C@H](O[Si](C)(C)C)[C@H]2O[Si](C)(C)C)[C@@H](O[Si](C)(C)C)[C@@H]1O[Si](C)(C)C>>[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,Preparation,,,,1,,,2,,3,25,,,Inert atmosphere; Glovebox; Inert atmosphere; Glovebox,,,,,Experimental part,supporting information,,"1,5-anhydro-D-glucitol",90 percent,90,,sucrose octakis(trimethylsilyl) ether,"bis(pentafluorophenyl)borinic acid; 1,1,3,3-tetramethyldisilazane",,chloroform-d1; methanol,"Article; Zhang, Jianbo; Park, Sehoon; Chang, Sukbok; Angewandte Chemie - International Edition; vol. 56; 44; (2017); p. 13757 - 13761; Angew. Chem.; vol. 129; 44; (2017); p. 13945 - 13949,5;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=72291582&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
46476006,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=46476006&database=RX&origin=ReaxysOutput&ln=,(108 of 307),1,76,full reaction; has preparation,D-glucose,D-sorbitol; hydroxy-2-propanone; glycerol,302783; 130407,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.CC(=O)CO.OCC(O)CO,Preparation,,,,1,,,,,0.166667,200,25502.6,,,,,Reagent/catalyst,,Experimental part,,,,,,,,hydrogen,,water,Article; Yazdani; Wang; Du; Kawi; Borgna; Catalysis science and technology; vol. 7; 20; (2017); p. 4680 - 4690;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=72375090&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
51131816,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=51131816&database=RX&origin=ReaxysOutput&ln=,(109 of 307),1,76,full reaction; has preparation,D-glucose,D-sorbitol; 1-Hydroxy-2-butanone; hydroxy-2-propanone,328494; 300969,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.CCC(=O)CO.CC(=O)CO,Preparation,,,,1,,,,,1,240,30003,,,,,Reagent/catalyst,,Scheme or table,,,D-sorbitol; 1-Hydroxy-2-butanone; hydroxy-2-propanone,7.6 percent; 36.1 percent; 35.2 percent,7.6; 36.1; 35.2,,,hydrogen,,water,"Article; Wang, Haiyong; Zhu, Changhui; Liu, Qiying; Tan, Jin; Wang, Chenguang; Liang, Zheng; Ma, Longlong; ChemSusChem; vol. 12; 10; (2019); p. 2154 - 2160;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=76209720&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
27826562,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=27826562&database=RX&origin=ReaxysOutput&ln=,(110 of 307),1,75,full reaction,D-Fructose; D-Glucose; isomaltose; 1-O-alpha-D-glucopyranosyl-beta-D-fructose; isomaltulose,alpha-D-glucopyranosyl-(1->6)-D-gulitol; 1-O-alpha-D-glucopyranosyl-D-mannitol; mannitol; D-sorbitol; isomaltitol,257392; 328494; 327963; 263655,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)C(=O)CO.OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O.[H][C@@](O)(CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O.[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)C(=O)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O.[H][C@@](O)(CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@]([H])(O)[C@]([H])(O)C(=O)CO>>[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O.[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O.[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,Chemical behaviour,1; 2; 3; 6; 7; 8; 9,,"Hydrogenation of isomaltulose solution, 50% dry matter, 30 bar816 g aqueous isomaltulose solution (50% dry matter) was introduced into the autoclave reactor. At a temperature of 300C, the solution was supplemented with 4.1 g, 16.3 g and 28.6 g of nickel catalyst (Degussa, BK 111 W), respectively, corresponding to 1%, 4% and 7% of catalyst, respectively, based on the dry sugar content of the isomaltulose solution. The reactor was closed and inertized 3 times with nitrogen. The nitrogen was exchanged with hydrogen 3 times and subsequently, the hydrogen pressure was adjusted to 30 bar. The rotation speed was increased to 1,220 rpm and the isomaltulose solution was heated from 300C to 1300C with a heating rate of 3C/min. Consumed hydrogen was automatically replenished so that the pressure of 30 bar was maintained throughout the course of the hydrogenation reaction. Samples were taken when the temperature of 1300C was reached, having the compositions set out in Table 2.Table 2GPS*: GPS consists primarily of 1,6-GPS and minor amounts of 1,1-GPS, the latter being formed from trehalulose. 1,1-GPS and 1,6-GPS co-elute in the HPLC method used.It is evident from Table 2 that the GPM/GPS ratio is dependant on the catalyst concentration at constant heating rate. The ratio cis/trans isomer (GPM/GPS) decreases with increased catalyst concentrationThe reaction containing 1% catalyst was continued for an additional hour at 1300C in order to demonstrate that the reaction can be completed and the remaining <n=""13""/>isomaltulose content can be reduced below 0.05% without changing the obtained GPM/GPS ratio significantly.; Example 2 Hydrogenation of isomaltulose solution, 50% dry matter, 130 bar816 g aqueous isomaltulose solution (50% dry matter) was introduced into the autoclave reactor. At a temperature of 300C the solution was supplemented with 4.1 g, 16.3 g and 28.6 g of nickel catalyst (Degussa, BK 111 W), respectively, corresponding to 1%, 4% and 7% of catalyst, respectively, based on the dry sugar content of the isomaltulose solution. The reactor was closed and inertized 3 times with nitrogen. The nitrogen was exchanged with hydrogen 3 times and subsequently, the hydrogen pressure was adjusted to 130 bar. The rotation speed was increased to 1,220 rpm and the isomaltulose solution was heated from 300C to 13O0C with a heating rate of 3C/min. Consumed hydrogen was automatically replenished so that the pressure of 130 bar was maintained throughout the course of the hydrogenation reaction. Samples were taken when the temperature of 1300C was reached, having the compositions set out in Table 3.Table 3It is evident from Table 3 that the GPM/GPS ratio is dependant on the catalyst concentration at constant heating rate. The ratio cis/trans isomer (GPM/GPS) decreases with increased catalyst concentration.; Example 3Hydrogenation of isomaltulose solution, 30% dry matter, 80 bar746 g aqueous isomaltulose solution (30% dry matter) was introduced into the autoclave reactor. At a temperature of 3O0C the solution was supplemented with 2.2 g, 9.0 g and 15.7 g of nickel catalyst (Degussa, BK 111 W), respectively, corresponding to 1%, 4% and 7% of catalyst, respectively, based on the dry sugar content of the isomaltulose solution. The reactor was closed an inertized 3 times with nitrogen. The nitrogen was exchanged with hydrogen 3 times and subsequently, the hydrogen pressure was adjusted to 80 bar. The rotation speed was increased to 1,220 rpm and the isomaltulose solution was heated from 300C to 1300C with a heating rate of 3C/min. Consumed hydrogen was automatically replenished so that the pressure of 80 bar was maintained throughout the course of the hydrogenation reaction. The samples were taken when the temperature of 1300C was reached, having the compositions set out in table 4.Table 4It is evident from table 4 that the GPM/GPS ratio is dependent on the catalyst concentration at constant heating rate. The ratio cis/trans isomer (GPM/GPS) decreases with increased catalyst concentration.; Examples 6-8The following embodiments of the present invention relate to a process for the preparation of a mixture of the stereoisomeric sugar alcohols 6-O-alpha-D- glucopyranosyl-D-sorbitol (1,6-GPS) and 1-O-alpha-D-glucopyranosyl-D-mannitol (1,1- GPM) by hydrogenation of isomaltulose using a Raney nickel catalyst at increased hydrogen pressure, wherein the ratio of 1,6-GPS/1,1-GPM can be regulated by changing the heating rate of the reaction mixture. The isomaltulose reagent is specified in Table 1 (supra). The isomaltulose was hydrogenated as described for Examples 1-3 with different starting temperatures as mentioned in the following examples. For analysis of the obtained hydrogenation product samples, the same procedures were utilized as stated above. <n=""18""/>Example 6Hydrogenation of isomaltulose solution, 30% dry matter, 30 bar746 g aqueous isomaltulose solution (30% dry matter), introduced into the autoclave reactor, was supplemented with 9...",1,,,,,,20 - 130,22502.3 - 97509.8,,Autoclave,,Product distribution / selectivity,,,,Page/Page column 10-13; 16-20,,,,,,,hydrogen,nickel,water,"Patent; CARGILL, INCORPORATED; WO2008/77640; (2008); A1;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=8641367&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
